Line_Num,ESP32_Time,ID0,LinAcc_x,LinAcc_y,LinAcc_z,Pitch_deg,Roll_deg,Yaw_deg,Gyro_deg_x,Gyro_deg_y,Gyro_deg_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1,RawPress_Pa,RawAirspeed,CorrAirspeed,temp_C,ID2,latitude,longitude,heading,gnd_speed,gnd_speed_ms,altitude,hours,mins,secs,hundredths,satellites
3274,283.227386,0,-11.066,0.703,41.613,3.484,-101.584,-131.927,-4.252,-86.951,13.093,-0.062,35.312,1.75,13.141,-8.852,-1.031,0.279,-0.298,-0.715,0.567,1,274.078,21.718,21.718,26.991,2,41.518932,-86.238129,315.130005,56.206,17.13075282,300.899994,11,51,29,24,12
3275,283.317383,0,-8.703,6.035,42.121,1.358,-100.698,-137.502,24.619,-78.67,18.129,1.562,37.438,-2.438,12.852,-8.906,-1.312,0.24,-0.272,-0.72,0.591,1,316.162,23.326,23.326,26.991,2,41.518936,-86.238152,307.660004,54.889,16.72935081,300.100006,11,51,29,32,12
3276,283.361389,0,-3.516,10.207,34.273,-1.229,-97.646,-143.112,45.21,-66.808,22.157,3.125,35.812,-4.625,12.516,-9.086,-0.938,0.201,-0.245,-0.712,0.627,1,323.527,23.596,23.596,26.991,2,41.51894,-86.238159,303.410004,54.921,16.73910393,300,11,51,29,36,12
3277,283.515381,0,-12.035,3.262,31.305,-3.455,-92.947,-147.187,85.16,-49.462,31.222,3.312,37.062,-10.25,12.375,-9.195,-0.367,0.173,-0.225,-0.689,0.667,1,316.162,23.326,23.326,26.991,2,41.51894,-86.238197,283.440002,54.293,16.54769887,298.600006,11,51,29,52,12
3278,283.587372,0,-8.387,11.695,12.25,-5.012,-88.776,-149.632,88.07,-25.738,31.557,3.625,35.312,-10.688,11.797,-9.016,3.18,0.157,-0.213,-0.666,0.697,1,337.205,24.089,24.089,26.991,2,41.51894,-86.238213,274.339996,56.191,17.12618104,298.299988,11,51,29,60,12
3279,283.748383,0,-13.57,4.895,9.203,-10.175,-70.892,-154.834,91.315,-15.443,21.598,9.062,31.062,-24.062,11.711,-8.68,4.148,0.127,-0.196,-0.548,0.803,1,334.048,23.976,23.976,26.991,2,41.518936,-86.238266,257.579987,63.814,19.44955806,297.200012,11,51,29,76,12
3280,283.782379,0,-7.23,9.949,3.605,-10.805,-65.955,-155.845,92.546,-6.491,6.043,10.688,28.875,-28.188,11.641,-6.352,7.141,0.125,-0.191,-0.513,0.827,1,340.361,24.202,24.202,26.991,2,41.518936,-86.238274,255.050003,65.286,19.89820177,296.899994,11,51,29,80,12
3281,283.901367,0,-11.27,4.035,2.602,-11.697,-52.705,-157.496,87.063,-1.679,8.057,13.438,21.188,-35.688,11.641,-5.586,7.719,0.13,-0.176,-0.415,0.883,1,355.091,24.72,24.72,26.991,2,41.518929,-86.238304,250.210007,70.019,21.34074977,295.899994,11,51,29,92,12
3282,283.985382,0,-11.305,1,0.098,-11.858,-48.144,-157.911,86.279,0,6.938,14.062,20,-36.312,11.555,-3.117,8.977,0.133,-0.17,-0.38,0.899,1,382.446,25.654,25.654,26.991,2,41.518929,-86.238327,248.130005,71.335,21.741847,295.299988,11,51,30,0,12
3283,284.102386,0,-9.832,-0.695,0.199,-12.087,-38.565,-158.529,79.117,-2.91,3.917,13.5,13.188,-38.5,11.445,-1.656,9.414,0.141,-0.159,-0.304,0.929,1,376.133,25.442,25.442,26.991,2,41.518921,-86.238365,246.410004,73.507,22.40384029,294.299988,11,51,30,12,12
3284,284.185364,0,-9.184,0.77,-1.164,-12.252,-32.544,-158.948,84.601,1.119,9.4,14.312,9.938,-37.5,11.148,0.898,9.648,0.145,-0.152,-0.255,0.944,1,394.019,26.04,26.04,26.991,2,41.518921,-86.23838,245.869995,74.453,22.69216702,293.700012,11,51,30,20,12
3285,284.265381,0,-9.824,-4.258,-0.301,-13.217,-19.788,-160.42,80.908,3.693,16.226,15.188,-2.438,-36.5,10.945,2.172,9.516,0.147,-0.141,-0.149,0.968,1,402.436,26.316,26.316,26.991,2,41.518913,-86.238411,245.289993,75.271,22.94148126,293.100006,11,51,30,28,12
3286,284.346375,0,-8.168,-1.383,-0.734,-13.57,-12.858,-161.456,95.232,2.35,11.079,16.75,-9.25,-34.688,10.766,3.367,9.188,0.146,-0.134,-0.091,0.976,1,409.801,26.556,26.556,26.991,2,41.518906,-86.238434,245.220001,76.473,23.30783298,292.600006,11,51,30,36,12
3287,284.424377,0,-11.816,-6.973,-0.098,-13.991,-7.253,-162.301,65.129,2.91,12.086,15.812,-10.75,-34.312,10.57,4.18,8.859,0.145,-0.13,-0.043,0.98,1,423.479,26.996,26.996,26.991,2,41.518902,-86.238457,245.449997,76.903,23.43889058,291.799988,11,51,30,44,12
3288,284.500366,0,-8.117,-2.277,0.215,-14.049,-1.311,-163.005,73.075,0.448,6.491,16.375,-14.25,-30.375,10.359,5.078,8.359,0.145,-0.123,0.007,0.982,1,430.844,27.229,27.229,26.991,2,41.518894,-86.238472,245.990005,77.303,23.56080463,290.899994,11,51,30,52,12
3289,284.586365,0,-12.922,-7.465,-0.051,-13.968,2.637,-163.445,44.203,-0.336,4.252,17.562,-18.375,-28.375,10.125,5.656,7.938,0.146,-0.117,0.04,0.982,1,438.208,27.461,27.461,26.991,2,41.518887,-86.238495,246.380005,77.71,23.68485218,290,11,51,30,60,12
3290,284.779388,0,-10.961,-7.344,5.16,-13.648,6.071,-163.272,48.791,-3.805,-2.238,17.188,-19.438,-26.812,9.93,6.102,7.57,0.15,-0.11,0.069,0.98,1,430.844,27.229,27.229,26.991,2,41.518871,-86.238548,247.399994,80.051,24.39835416,288.100006,11,51,30,80,12
3291,284.820374,0,-10.887,-9.852,10.414,-13.475,7.576,-163.246,33.796,-8.281,-4.252,15.5,-20.688,-27.75,9.211,7.148,6.469,0.152,-0.106,0.082,0.979,1,455.042,27.984,27.984,26.991,2,41.518867,-86.238564,247.740005,80.814,24.63090521,287.799988,11,51,30,84,12
3292,284.903381,0,-11.207,-10.242,6.691,-11.805,13.244,-161.837,13.205,-17.122,-9.624,15.562,-23.688,-22.562,9.062,7.258,6.344,0.168,-0.083,0.129,0.974,1,455.042,27.984,27.984,26.991,2,41.51886,-86.238594,248.690002,81.987,24.98841817,287.200012,11,51,30,92,12
3293,284.984375,0,-6.824,-5.277,15.664,-10.715,14.553,-160.717,18.576,-16.562,-10.631,14.375,-27,-21.688,8.773,7.484,6.039,0.177,-0.07,0.14,0.972,1,465.564,28.305,28.305,26.991,2,41.518856,-86.238609,249.410004,83,25.2971655,286.600006,11,51,31,0,12
3294,285.069366,0,-7.492,-6.285,9.156,-9.916,16.982,-160.189,16.003,-16.674,-4.364,13.188,-27.438,-20.375,8.516,7.664,5.75,0.182,-0.059,0.16,0.968,1,459.251,28.113,28.113,26.991,2,41.518848,-86.23864,250.020004,84.063,25.62115209,286.100006,11,51,31,8,12
3295,285.153381,0,-5.457,-4.227,13.695,-8.738,18.495,-159.127,34.019,-9.736,-5.26,13.438,-29.875,-18.562,8.227,7.766,5.594,0.19,-0.045,0.171,0.966,1,490.815,29.063,29.063,26.991,2,41.518841,-86.238663,250.539993,85.062,25.92563243,285.700012,11,51,31,16,12
3296,285.259369,0,-11.992,-12.039,12.723,-8.385,20.98,-158.748,23.276,-0.224,-2.238,13.5,-30.625,-18.062,7.859,7.883,5.453,0.194,-0.037,0.192,0.961,1,472.928,28.528,28.528,26.991,2,41.518833,-86.238693,251.529999,86.558,26.38159098,284.899994,11,51,31,28,12
3297,285.424377,0,-5.285,-4.668,12.695,-8.229,21.862,-158.221,12.533,-7.162,-10.183,12.688,-31.375,-16.625,7.414,7.812,5.711,0.198,-0.033,0.199,0.959,1,490.815,29.063,29.063,26.991,2,41.518826,-86.238754,252.880005,89,27.12587626,284,11,51,31,44,12
3298,285.503387,0,-6.043,-7.68,6.047,-7.77,22.519,-157.151,-10.855,-8.841,-9.848,13.812,-30.938,-16.375,6.781,7.391,6.398,0.207,-0.027,0.204,0.956,1,504.492,29.465,29.465,26.991,2,41.518818,-86.238777,253.759995,89.586,27.30448034,283.5,11,51,31,52,12
3299,285.539368,0,-7.238,-6.191,0.895,-6.911,21.487,-155.925,22.941,-1.231,-3.805,13.5,-32,-15.312,6.477,7.242,6.656,0.216,-0.019,0.194,0.957,1,507.648,29.557,29.557,26.991,2,41.518818,-86.238785,254.169998,89.864,27.38921061,283.299988,11,51,31,56,12
3300,285.740387,0,-7.973,-9.312,-1.039,-6.881,21.87,-155.744,1.343,0,-0.224,13.125,-32.188,-15.688,6.359,7.133,6.789,0.217,-0.018,0.198,0.956,1,504.492,29.465,29.465,26.991,2,41.518806,-86.238853,256.670013,90.154,27.47759829,282,11,51,31,76,12
3301,285.788391,0,-6.289,-5.723,10.621,-6.729,21.811,-155.568,-22.493,-8.952,-5.148,13.75,-30.625,-16.438,5.68,6.188,7.742,0.218,-0.016,0.197,0.956,1,486.606,28.938,28.938,26.991,2,41.518803,-86.238861,257.070007,90.897,27.70405364,281.700012,11,51,31,80,12
3302,285.898376,0,-9.508,-10.504,8.266,-5.245,19.144,-153.999,-30.438,-14.772,-8.952,12.188,-30.688,-16.75,5.594,5.898,7.984,0.229,-0.007,0.172,0.958,1,493.971,29.156,29.156,26.991,2,41.518799,-86.238907,258.089996,92.332,28.1414203,281.100006,11,51,31,92,12
3303,285.950378,0,-3.859,-1.836,4.77,-4.552,17.406,-152.544,-18.017,-8.617,-11.414,12.25,-30.062,-18.562,5.32,5.531,8.383,0.24,-0.002,0.156,0.958,1,515.013,29.771,29.771,26.991,2,41.518799,-86.238922,258.690002,92.193,28.09905517,280.899994,11,51,31,96,12
3304,286.06839,0,-8.277,-9.23,-1.125,-4.519,18.159,-152.005,0.671,-4.476,-12.31,12.562,-29.5,-18.688,5.07,5.461,8.555,0.245,0,0.162,0.956,1,522.378,29.983,29.983,26.991,2,41.518795,-86.23896,260.100006,91.913,28.01371533,280.399994,11,51,32,8,12
