Line_Num,ESP32_Time_s,ID0_IMU,LinAcc_x,LinAcc_y,LinAcc_z,Pitch,Roll,Yaw,Gyro_x,Gyro_y,Gyro_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1_ASPD,RawPress_Pa,temp_C,RawAirspeed,CorrAirspeed,ID2_GPS,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites,ID3_AP,Flight_Phase,AP_Mode,AP_HDG_TGT,AP_ROLL_TGT,AP_PITCH_TGT,ID4_SERVO,servo_L_angle,servo_R_angle,servo_Angle_TGT,servo_Action_TGT
2189,163.805313,0,-0.256,0.308,-0.436,-4.976,-143.036,155.595,6.379,5.371,-4.812,-31.875,5.125,22.375,-2.845,19.403,25.708,0.929,0.301,0.107,0.187,1,-39.557,-1.347,-25.748,0.000,2,41.519035,-86.239632,0.000000,0.248,251.699997,10,43,5,80,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2190,163.885330,0,0.205,0.551,1.153,-5.178,-142.562,155.740,12.869,-0.112,-3.693,-31.875,5.125,22.375,-2.896,19.531,25.606,0.928,0.304,0.109,0.185,1,-40.245,-1.376,-25.971,0.000,2,41.519035,-86.239632,0.000000,0.560,251.699997,10,43,5,88,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2191,163.950974,0,0.410,1.461,1.589,-6.514,-140.537,155.787,23.388,22.045,-7.050,-31.875,5.125,22.375,-3.793,20.531,24.683,0.923,0.318,0.123,0.178,1,-41.576,-1.359,-26.397,0.000,2,41.519035,-86.239632,0.000000,0.349,251.699997,10,43,5,96,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2192,164.017517,0,1.410,-1.538,0.769,-7.695,-139.576,155.489,9.848,10.743,-14.660,-31.875,5.125,22.375,-4.665,20.890,24.247,0.920,0.323,0.135,0.176,1,-40.256,-1.396,-25.974,0.000,2,41.519035,-86.239632,0.000000,0.120,251.699997,10,43,6,4,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2193,164.139847,0,1.141,-0.128,0.474,-8.649,-138.869,155.266,5.931,22.717,3.357,-31.875,5.125,22.375,-4.973,21.095,23.991,0.918,0.327,0.144,0.174,1,-42.747,-1.318,-26.766,0.000,2,41.519035,-86.239632,0.000000,0.309,251.699997,10,43,6,16,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2194,164.219238,0,-1.525,-0.269,-1.679,-9.751,-138.366,153.858,7.274,17.681,7.498,-31.875,5.125,22.375,-5.972,21.454,23.479,0.914,0.327,0.157,0.181,1,-41.112,-1.327,-26.249,0.000,2,41.519035,-86.239632,0.000000,0.361,251.699997,10,43,6,24,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2195,164.293411,0,0.884,-0.141,-0.013,-11.114,-136.930,152.043,5.260,-5.036,-1.679,-31.875,5.125,22.375,-6.152,21.761,23.145,0.907,0.333,0.176,0.189,1,-38.649,-1.317,-25.451,0.000,2,41.519035,-86.239632,0.000000,0.400,251.699997,10,43,6,32,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2196,164.363342,0,0.487,0.910,1.256,-11.089,-136.411,151.999,10.855,8.841,-0.224,-31.875,5.125,22.375,-6.254,21.915,22.966,0.905,0.337,0.176,0.189,1,-39.020,-1.315,-25.572,0.000,2,41.519035,-86.239632,0.000000,0.327,251.699997,10,43,6,36,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2197,164.418335,0,-0.346,-0.423,-0.026,-11.289,-135.902,151.280,6.714,9.848,-1.902,-31.875,5.125,22.375,-6.331,22.069,22.761,0.903,0.339,0.181,0.193,1,-38.956,-1.337,-25.551,0.000,2,41.519035,-86.239632,0.000000,0.206,251.699997,10,43,6,44,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2198,164.472305,0,-0.320,-0.449,-0.128,-11.617,-135.434,150.897,4.812,5.260,2.798,-31.875,5.125,22.375,-6.485,22.197,22.607,0.901,0.342,0.185,0.194,1,-38.877,-1.326,-25.525,0.000,2,41.519035,-86.239632,0.000000,0.116,251.699997,10,43,6,48,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2199,164.537750,0,1.423,-1.461,1.307,-11.749,-135.142,150.546,7.050,6.826,-0.783,-31.875,5.125,22.375,-6.485,22.223,22.581,0.899,0.343,0.188,0.196,1,-40.533,-1.354,-26.064,0.000,2,41.519035,-86.239632,0.000000,0.278,251.699997,10,43,6,56,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2200,164.614075,0,0.295,-0.859,-0.615,-11.912,-134.699,150.053,2.798,23.724,12.086,-31.875,5.125,22.375,-6.715,22.530,22.223,0.897,0.345,0.191,0.199,1,-40.609,-1.222,-26.088,0.000,2,41.519035,-86.239632,0.000000,0.218,251.699997,10,43,6,64,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2201,164.682510,0,-1.256,0.308,-1.038,-12.677,-133.784,148.116,7.945,17.345,10.743,-31.875,5.125,22.375,-7.100,22.863,21.761,0.891,0.347,0.205,0.209,1,-39.567,-1.366,-25.751,0.000,2,41.519035,-86.239632,0.000000,0.211,251.699997,10,43,6,68,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2202,164.738327,0,-0.397,0.666,-0.936,-13.064,-132.898,146.771,8.729,6.714,6.714,-31.875,5.125,22.375,-7.254,23.068,21.479,0.886,0.351,0.213,0.217,1,-39.760,-1.304,-25.814,0.000,2,41.519035,-86.239632,0.000000,0.371,251.699997,10,43,6,76,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2203,164.796143,0,-1.551,0.910,-0.051,-13.005,-132.383,146.192,5.036,9.064,8.505,-31.875,5.125,22.375,-7.254,23.376,21.146,0.883,0.354,0.216,0.221,1,-39.181,-1.335,-25.625,0.000,2,41.519035,-86.239632,0.000000,0.309,251.699997,10,43,6,80,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2204,164.862320,0,-0.449,1.205,-0.449,-13.189,-131.925,145.539,2.686,3.133,-0.671,-31.875,5.125,22.375,-7.331,23.402,21.069,0.880,0.355,0.220,0.224,1,-39.617,-1.316,-25.767,0.000,2,41.519035,-86.239632,0.000000,0.248,251.699997,10,43,6,88,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2205,164.951050,0,-0.167,0.026,-0.295,-13.024,-132.049,145.576,-2.462,0.448,-0.448,-31.875,5.125,22.375,-7.228,23.350,21.172,0.881,0.355,0.218,0.225,1,-42.578,-1.282,-26.713,0.000,2,41.519035,-86.239632,0.000000,0.246,251.699997,10,43,6,96,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2206,165.095520,0,0.384,-0.077,0.256,-13.037,-132.164,145.614,-1.343,-9.736,-0.560,-31.875,5.125,22.375,-7.151,23.325,21.249,0.881,0.354,0.218,0.224,1,-39.757,-1.302,-25.813,0.000,2,41.519035,-86.239632,0.000000,0.245,251.699997,10,43,7,12,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2207,165.153503,0,0.000,-0.231,-0.256,-12.790,-132.306,145.996,-1.231,1.007,0.895,-31.875,5.125,22.375,-7.177,23.350,21.249,0.882,0.354,0.215,0.223,1,-43.939,-1.320,-27.137,0.000,2,41.519035,-86.239632,0.000000,0.332,251.699997,10,43,7,16,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2208,165.217865,0,-0.192,0.525,-0.474,-12.936,-132.240,145.935,-0.448,-3.581,-2.014,-31.875,5.125,22.375,-7.202,23.350,21.197,0.882,0.354,0.216,0.223,1,-41.707,-1.326,-26.438,0.000,2,41.519035,-86.239632,0.000000,0.368,251.699997,10,43,7,24,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2209,165.272507,0,0.077,0.410,0.256,-12.749,-132.355,146.202,3.021,-0.336,-0.895,-31.875,5.125,22.375,-7.100,23.350,21.249,0.883,0.355,0.214,0.221,1,-40.503,-1.299,-26.054,0.000,2,41.519035,-86.239632,0.000000,0.241,251.699997,10,43,7,28,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2210,165.322510,0,0.423,-0.205,0.974,-12.728,-132.315,146.470,-3.021,-8.729,-1.567,-31.875,5.125,22.375,-7.100,23.350,21.249,0.883,0.355,0.213,0.219,1,-40.850,-1.256,-26.165,0.000,2,41.519035,-86.239632,0.000000,0.245,251.699997,10,43,7,32,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2211,165.423492,0,0.551,0.461,0.679,-12.578,-132.444,146.658,0.671,4.364,-0.783,-31.875,5.125,22.375,-7.023,23.325,21.325,0.884,0.355,0.211,0.219,1,-43.104,-1.288,-26.877,0.000,2,41.519035,-86.239632,0.000000,0.211,251.699997,10,43,7,44,11,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2212,165.539444,0,0.231,0.654,0.128,-12.653,-132.633,146.566,3.693,5.595,-1.902,-31.875,5.125,22.375,-7.126,23.222,21.377,0.884,0.353,0.211,0.219,1,-37.540,-1.330,-25.083,0.000,2,41.519035,-86.239632,0.000000,0.474,251.699997,10,43,7,56,11,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2213,165.617661,0,1.012,-0.077,-0.333,-12.858,-132.592,146.358,0.112,-4.029,1.343,-31.875,5.125,22.375,-7.151,23.197,21.454,0.884,0.353,0.214,0.220,1,-38.215,-1.344,-25.307,0.000,2,41.519035,-86.239632,0.000000,0.343,251.699997,10,43,7,64,11,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2214,165.739578,0,-1.256,-0.026,-0.859,-12.644,-132.682,146.258,3.021,7.833,-2.014,-31.875,5.125,22.375,-7.151,23.273,21.351,0.884,0.352,0.212,0.222,1,-39.920,-1.322,-25.866,0.000,2,41.519035,-86.239632,0.000000,0.491,251.699997,10,43,7,76,11,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2215,165.791504,0,-0.397,-0.026,0.602,-12.729,-132.530,146.143,2.238,2.014,0.671,-31.875,5.125,22.375,-6.997,23.402,21.274,0.883,0.353,0.214,0.222,1,-40.891,-1.337,-26.178,0.000,2,41.519035,-86.239632,0.000000,0.432,251.699997,10,43,7,80,11,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2216,165.863556,0,-0.103,0.205,0.231,-12.391,-132.236,146.142,0.000,-3.581,1.679,-31.875,5.125,22.375,-6.946,23.427,21.274,0.882,0.356,0.212,0.223,1,-40.142,-1.322,-25.937,0.000,2,41.519035,-86.239632,0.000000,0.444,251.699997,10,43,7,88,11,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2217,165.946060,0,-0.782,0.308,-0.103,-12.537,-132.153,146.014,2.350,2.798,-0.112,-31.875,5.125,22.375,-6.997,23.453,21.223,0.882,0.356,0.213,0.223,1,-40.307,-1.355,-25.991,0.000,2,41.519035,-86.239632,0.000000,0.213,251.800003,10,43,7,96,11,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2218,166.014389,0,0.923,-0.833,0.871,-12.496,-132.165,146.043,-5.819,-3.469,-3.469,-31.875,5.125,22.375,-6.946,23.325,21.377,0.882,0.356,0.213,0.223,1,-41.047,-1.349,-26.228,0.000,2,41.519035,-86.239632,0.000000,0.258,251.800003,10,43,8,4,11,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2219,166.143433,0,0.474,0.179,0.346,-12.467,-132.570,146.392,1.455,7.050,3.805,-31.875,5.125,22.375,-6.997,23.325,21.402,0.884,0.354,0.211,0.221,1,-39.221,-1.408,-25.638,0.000,2,41.519035,-86.239632,0.000000,0.245,251.800003,10,43,8,16,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2220,166.224792,0,0.128,-0.205,0.397,-12.706,-132.396,145.915,-0.895,-1.679,-2.238,-31.875,5.125,22.375,-7.151,23.325,21.351,0.883,0.354,0.214,0.224,1,-40.150,-1.335,-25.940,0.000,2,41.519035,-86.239632,0.000000,0.128,251.800003,10,43,8,24,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2221,166.334518,0,0.410,-0.551,-0.384,-12.767,-132.477,146.048,-1.455,0.560,0.224,-31.875,5.125,22.375,-7.151,23.299,21.377,0.883,0.353,0.214,0.223,1,-38.724,-1.317,-25.475,0.000,2,41.519035,-86.239632,0.000000,0.108,251.800003,10,43,8,36,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2222,166.415543,0,-0.730,0.051,0.525,-12.953,-132.564,145.990,1.455,2.462,3.917,-31.875,5.125,22.375,-7.177,23.325,21.351,0.883,0.352,0.216,0.223,1,-39.845,-1.323,-25.841,0.000,2,41.519035,-86.239632,0.000000,0.111,251.899994,10,43,8,44,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2223,166.470505,0,0.256,0.308,-0.577,-12.763,-132.480,145.860,-0.448,4.141,5.931,-31.875,5.125,22.375,-7.023,23.325,21.454,0.883,0.353,0.215,0.224,1,-38.520,-1.351,-25.408,0.000,2,41.519035,-86.239632,0.000000,0.353,251.899994,10,43,8,48,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2224,166.546249,0,0.051,0.231,-0.423,-12.925,-132.273,145.473,4.029,1.119,-2.798,-31.875,5.125,22.375,-7.202,23.376,21.325,0.881,0.353,0.218,0.226,1,-39.847,-1.334,-25.842,0.000,2,41.519035,-86.239632,0.000000,0.439,251.899994,10,43,8,56,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2225,166.623474,0,0.782,1.910,1.205,-12.334,-132.408,145.892,5.260,-2.126,1.902,-31.875,5.125,22.375,-6.869,23.427,21.351,0.882,0.355,0.212,0.225,1,-40.297,-1.331,-25.988,0.000,2,41.519035,-86.239632,0.000000,0.542,251.899994,10,43,8,64,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2226,166.680237,0,-0.705,-1.205,-0.474,-12.250,-132.255,145.926,-4.588,-2.126,4.700,-31.875,5.125,22.375,-6.818,23.453,21.377,0.882,0.356,0.211,0.225,1,-40.216,-1.323,-25.961,0.000,2,41.519035,-86.239632,0.000000,0.597,251.899994,10,43,8,68,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2227,166.780228,0,0.974,-0.308,-0.756,-12.266,-131.918,145.728,9.624,4.700,1.343,-31.875,5.125,22.375,-6.869,23.581,21.197,0.881,0.358,0.213,0.226,1,-39.202,-1.374,-25.632,0.000,2,41.519035,-86.239632,0.000000,0.491,252.100006,10,43,8,80,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2228,166.856033,0,0.871,1.756,1.692,-11.853,-131.504,145.824,2.686,-6.043,4.029,-31.875,5.125,22.375,-6.639,23.760,21.069,0.879,0.363,0.210,0.226,1,-40.710,-1.411,-26.121,0.000,2,41.519035,-86.239632,0.000000,0.462,252.100006,10,43,8,88,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2229,166.943359,0,0.013,1.205,1.564,-11.748,-131.480,145.669,1.455,-22.045,-7.498,-31.875,5.125,22.375,-6.408,23.812,21.069,0.879,0.363,0.210,0.227,1,-40.897,-1.341,-26.180,0.000,2,41.519035,-86.239632,0.000000,0.437,252.000000,10,43,8,96,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2230,167.002655,0,1.333,-1.115,-0.077,-11.641,-131.423,146.144,3.245,-26.522,3.917,-31.875,5.125,22.375,-5.844,23.863,21.197,0.880,0.365,0.208,0.224,1,-42.750,-1.325,-26.767,0.000,2,41.519035,-86.239632,0.000000,0.589,252.000000,10,43,9,0,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2231,167.064362,0,2.781,0.923,1.307,-9.480,-131.581,146.803,6.267,19.360,32.788,-31.875,5.125,22.375,-5.306,23.914,21.249,0.881,0.370,0.189,0.227,1,-39.566,-1.357,-25.751,0.000,2,41.519035,-86.239632,0.000000,0.268,252.100006,10,43,9,8,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2232,167.134521,0,-4.947,3.255,0.628,-10.211,-131.053,145.466,-8.505,8.393,-14.324,-31.875,5.125,22.375,-5.895,23.966,21.044,0.877,0.370,0.200,0.234,1,-39.797,-1.377,-25.826,0.000,2,41.519035,-86.239632,0.000000,0.260,252.100006,10,43,9,16,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2233,167.303360,0,3.460,-0.154,1.423,-9.625,-132.344,147.341,-8.505,-42.300,-11.638,-31.875,5.125,22.375,-5.280,23.581,21.607,0.884,0.365,0.187,0.224,1,-39.567,-1.361,-25.751,0.000,2,41.519035,-86.239639,0.000000,0.476,252.100006,10,43,9,32,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2234,167.361618,0,1.986,1.781,2.948,-9.227,-132.669,147.789,-2.014,-33.907,-5.707,-31.875,5.125,22.375,-4.357,23.479,21.941,0.886,0.364,0.182,0.222,1,-41.412,-1.331,-26.344,0.000,2,41.519035,-86.239639,0.000000,0.613,252.100006,10,43,9,36,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2235,167.414490,0,-0.026,-1.461,1.602,-8.227,-133.017,148.549,1.902,39.167,3.917,-31.875,5.125,22.375,-4.614,23.453,21.915,0.888,0.365,0.171,0.220,1,-40.881,-1.314,-26.175,0.000,2,41.519035,-86.239639,0.000000,0.770,252.100006,10,43,9,44,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2236,167.488266,0,0.295,1.384,-0.487,-9.474,-132.407,147.290,9.736,30.998,-7.050,-31.875,5.125,22.375,-5.562,23.658,21.479,0.884,0.365,0.186,0.225,1,-40.004,-1.344,-25.893,0.000,2,41.519035,-86.239639,0.000000,0.788,252.199997,10,43,9,48,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2237,167.543488,0,-1.935,-1.179,-1.487,-10.016,-132.807,147.064,-2.686,0.895,-4.812,-31.875,5.125,22.375,-5.588,23.453,21.710,0.885,0.360,0.190,0.225,1,-39.938,-1.358,-25.871,0.000,2,41.519035,-86.239639,0.000000,0.797,252.199997,10,43,9,56,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2238,167.607513,0,0.602,-0.859,-0.936,-10.393,-132.772,147.309,-3.581,-12.869,-8.729,-31.875,5.125,22.375,-5.793,23.376,21.736,0.886,0.359,0.192,0.222,1,-40.022,-1.377,-25.899,0.000,2,41.519035,-86.239639,0.000000,0.694,252.199997,10,43,9,60,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2239,167.671036,0,-0.564,0.679,2.153,-9.816,-133.291,148.170,8.169,-12.533,-10.855,-31.875,5.125,22.375,-5.511,23.325,21.864,0.889,0.358,0.184,0.218,1,-39.345,-1.364,-25.679,0.000,2,41.519035,-86.239639,0.000000,0.700,252.199997,10,43,9,64,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2240,167.731506,0,0.923,-0.525,1.640,-9.316,-133.480,149.219,-17.122,-20.031,-2.574,-31.875,5.125,22.375,-5.229,23.222,22.018,0.891,0.360,0.176,0.212,1,-40.172,-1.382,-25.947,0.000,2,41.519035,-86.239639,0.000000,0.542,252.199997,10,43,9,72,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2241,167.791916,0,1.576,-0.410,-1.000,-9.036,-134.524,150.211,-7.498,-7.833,-10.967,-31.875,5.125,22.375,-5.075,22.761,22.530,0.896,0.354,0.169,0.207,1,-39.944,-1.372,-25.873,0.000,2,41.519039,-86.239639,0.000000,0.282,252.199997,10,43,9,80,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2242,167.863510,0,-1.717,0.064,-0.474,-9.031,-134.877,150.629,-3.581,-0.112,5.595,-31.875,5.125,22.375,-5.024,22.658,22.633,0.898,0.352,0.167,0.204,1,-42.482,-1.385,-26.683,0.000,2,41.519039,-86.239639,0.000000,0.464,252.199997,10,43,9,88,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2243,167.942398,0,-2.884,-0.666,-0.884,-8.820,-136.054,151.602,-18.800,-21.822,-15.107,-31.875,5.125,22.375,-5.024,22.351,22.940,0.903,0.344,0.161,0.199,1,-39.925,-1.331,-25.867,0.000,2,41.519039,-86.239639,0.000000,0.577,252.300003,10,43,9,96,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2244,168.001511,0,1.346,1.704,2.576,-6.963,-138.016,154.126,-19.807,-45.658,-15.891,-31.875,5.125,22.375,-4.947,22.223,23.068,0.913,0.336,0.135,0.187,1,-41.099,-1.301,-26.245,0.000,2,41.519039,-86.239639,0.000000,0.682,252.300003,10,43,10,0,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2245,168.142380,0,0.756,1.358,0.692,-5.538,-139.620,155.743,-29.991,-27.865,-3.581,-31.875,5.125,22.375,-3.127,20.890,24.581,0.920,0.328,0.117,0.181,1,-40.515,-1.323,-26.058,0.000,2,41.519039,-86.239639,0.000000,0.685,252.399994,10,43,10,16,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2246,168.221497,0,-0.295,1.230,-1.064,-5.136,-140.807,156.522,-5.036,-15.891,-10.183,-31.875,5.125,22.375,-2.384,19.659,25.657,0.924,0.319,0.109,0.177,1,-40.697,-1.387,-26.116,0.000,2,41.519039,-86.239639,0.000000,0.657,252.399994,10,43,10,24,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2247,168.277512,0,0.500,-0.051,0.256,-3.719,-143.080,158.581,-11.526,-25.850,-8.952,-31.875,5.125,22.375,-1.871,19.275,26.016,0.933,0.305,0.089,0.166,1,-40.604,-1.352,-26.086,0.000,2,41.519039,-86.239639,0.000000,0.538,252.399994,10,43,10,28,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2248,168.342377,0,0.243,-0.538,1.564,-2.544,-143.973,159.867,-9.176,-16.338,-3.357,-31.875,5.125,22.375,-1.435,19.044,26.195,0.937,0.301,0.075,0.159,1,-40.827,-1.350,-26.158,0.000,2,41.519039,-86.239639,0.000000,0.515,252.399994,10,43,10,36,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2249,168.419907,0,-2.127,-1.141,-0.859,-2.176,-144.420,160.558,-15.107,-10.407,-4.812,-31.875,5.125,22.375,-1.102,18.480,26.606,0.939,0.298,0.069,0.155,1,-41.791,-1.346,-26.465,0.000,2,41.519039,-86.239639,0.000000,0.586,252.399994,10,43,10,40,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2250,168.480515,0,-2.397,-0.051,0.871,-1.959,-145.352,161.451,-4.588,-10.631,-9.736,-31.875,5.125,22.375,-1.128,18.429,26.631,0.943,0.291,0.064,0.149,1,-40.967,-1.334,-26.203,0.000,2,41.519039,-86.239639,0.000000,0.542,252.399994,10,43,10,48,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2251,168.541550,0,2.589,1.435,2.256,-1.274,-145.912,162.951,-27.081,-50.246,-14.548,-31.875,5.125,22.375,-0.359,17.916,27.041,0.946,0.288,0.054,0.138,1,-41.564,-1.335,-26.393,0.000,2,41.519039,-86.239639,0.000000,0.495,252.399994,10,43,10,56,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
2252,168.609558,0,2.217,-1.307,-0.577,0.891,-148.131,165.118,-28.872,-30.550,-7.162,-31.875,5.125,22.375,0.487,16.891,27.682,0.953,0.273,0.028,0.127,1,-40.897,-1.345,-26.180,0.000,2,41.519039,-86.239639,0.000000,0.414,252.399994,10,43,10,60,12,3,GPS_HOMING,AP_PROT_ROLL_MIN,325.514,30.000,20.000,4,-20,-25,20,ROLL_RIGHT
